date,cycle,Wind direction,Wind speed (m/s),temperature (ｰC),irradiance (W/m2),Rain (mm/h)
1/24/20 0:00,22/01/2020 00h,206.160356696553,4.91287045415654,12.0699401855469,0,0
1/24/20 1:00,24/01/2020 00h,211.85789905199,5.72041351911164,12.4199462890625,0,0
1/24/20 1:00,23/01/2020 12h,206.17592014345,5.433784814075,11.5900207519531,0,0
1/24/20 1:00,23/01/2020 00h,205.751526380092,5.14744392751886,11.7799011230469,0,0
1/24/20 1:00,22/01/2020 12h,204.566650099801,5.04474655990939,11.7900634765625,0,0
1/24/20 2:00,24/01/2020 00h,211.773807628628,6.06166869842166,12.4500671386719,0,0
1/24/20 2:00,23/01/2020 12h,203.059306436181,5.4148880746456,11.5099426269531,0,0
1/24/20 2:00,23/01/2020 00h,204.928560934022,5.21986882930704,11.8000427246094,0,0
1/24/20 2:00,22/01/2020 12h,206.199553663043,5.00004495897042,11.4699645996094,0,0
1/24/20 3:00,24/01/2020 00h,207.16051755394,5.55941468471264,12.16005859375,0,0
1/24/20 3:00,23/01/2020 12h,201.556252915411,5.52470283508728,11.4299865722656,0,0
1/24/20 3:00,23/01/2020 00h,205.348172207035,5.28278411070299,11.7100769042969,0,0
1/24/20 3:00,22/01/2020 12h,206.057023348715,5.10063601596584,11.2600341796875,0,0
1/24/20 4:00,24/01/2020 00h,204.075660151785,5.09052745626937,11.7600036621094,0,0
1/24/20 4:00,23/01/2020 12h,201.286248483636,5.41338711315148,11.3300109863281,0,0
1/24/20 4:00,23/01/2020 00h,204.261831909688,5.34733159795581,11.4700561523438,0,0
1/24/20 4:00,22/01/2020 12h,204.240522010991,5.20418621096418,11.3200012207031,0,0
1/24/20 5:00,24/01/2020 00h,199.508275429996,5.00316641771468,11.7000366210938,0,0
1/24/20 5:00,23/01/2020 12h,202.945799429138,5.19660752702895,11.1399475097656,0,0
1/24/20 5:00,23/01/2020 00h,203.972386307696,5.6945058259296,11.3799987792969,0,0
1/24/20 5:00,22/01/2020 12h,203.68015540249,5.74111606338063,11.6001220703125,0,0
1/24/20 6:00,24/01/2020 00h,203.686029590718,5.06971913464182,11.2700744628906,0,0
1/24/20 6:00,23/01/2020 12h,199.487084258397,5.31618439527243,10.9598022460938,0,0
1/24/20 6:00,23/01/2020 00h,203.401186499303,5.51282062142128,11.2601257324219,0,0
1/24/20 6:00,22/01/2020 12h,201.355869348485,5.89854790859791,11.3799072265625,0,0
1/24/20 7:00,24/01/2020 00h,201.87490891537,4.95869865572747,11.0598999023438,0,0
1/24/20 7:00,23/01/2020 12h,199.885134412375,5.44649736751329,10.8901000976563,0,0
1/24/20 7:00,23/01/2020 00h,201.595086854739,5.52995565725516,11.4998718261719,0,0
1/24/20 7:00,22/01/2020 12h,199.877318754701,5.75510061331086,11.1899658203125,0,0
1/24/20 8:00,24/01/2020 00h,198.054490476961,4.84922039039428,10.8101135253906,0,0
1/24/20 8:00,23/01/2020 12h,196.395681975851,5.47821671128943,10.7499938964844,0,0
1/24/20 8:00,23/01/2020 00h,201.193973404742,5.64130423755599,11.5300537109375,0,0
1/24/20 8:00,22/01/2020 12h,201.569685192085,5.62777634734914,11.0000244140625,0,0
1/24/20 9:00,24/01/2020 00h,195.138161365287,4.84366505388341,11.8599487304688,132.223968505859,0
1/24/20 9:00,23/01/2020 12h,196.026318153323,5.620801011538,11.7599426269531,132.223968505859,0
1/24/20 9:00,23/01/2020 00h,198.810436914845,5.7628166330258,12.029931640625,132.223968505859,0
1/24/20 9:00,22/01/2020 12h,204.191979434244,5.67013976473047,12.2499633789063,36.0742034912109,0
1/24/20 10:00,24/01/2020 00h,200.201894984845,6.04882945356987,13.6802001953125,305.506256103516,0
1/24/20 10:00,23/01/2020 12h,201.242717325848,6.14629515729895,13.6100402832031,305.506256103516,0
1/24/20 10:00,23/01/2020 00h,201.794983540398,6.19780429034455,13.190087890625,305.506256103516,0
1/24/20 10:00,22/01/2020 12h,209.47488987234,6.6813015180539,14.62001953125,90.1726989746094,0
1/24/20 11:00,24/01/2020 00h,205.93347629045,6.66295313131577,15.0901428222656,443.960021972656,0
1/24/20 11:00,23/01/2020 12h,209.877004957796,6.60545005552292,15.1899353027344,443.960021972656,0
1/24/20 11:00,23/01/2020 00h,209.710222041822,6.68629097995606,14.4699951171875,443.960021972656,0
1/24/20 11:00,22/01/2020 12h,219.209958658216,8.06609612367062,16.8400817871094,134.771453857422,0
1/24/20 12:00,24/01/2020 00h,219.417052274339,7.55732253823484,16.3899475097656,538.14990234375,0
1/24/20 12:00,23/01/2020 12h,220.062393253065,8.00978519401199,16.5499816894531,538.14990234375,0
1/24/20 12:00,23/01/2020 00h,217.93986125812,7.86756793545258,14.989892578125,538.14990234375,0
1/24/20 12:00,22/01/2020 12h,227.347999790599,8.76584645534368,18.4800964355469,538.14990234375,0
1/24/20 13:00,24/01/2020 00h,225.727864884866,8.51184371635143,16.7400756835938,581.656982421875,0
1/24/20 13:00,23/01/2020 12h,226.413393193771,9.31759937488363,17.4899841308594,581.656982421875,0
1/24/20 13:00,23/01/2020 00h,227.097933800255,8.34465425448756,15.0600219726563,581.656982421875,0.334960997104645
1/24/20 14:00,24/01/2020 00h,227.323795554954,9.04337578767327,16.4700561523438,571.516235351562,0.0498050004243851
1/24/20 14:00,23/01/2020 12h,229.926699645026,9.80548570499967,17.6798645019531,571.516235351562,0
1/24/20 14:00,23/01/2020 00h,228.585671765786,8.69101493179642,14.440087890625,571.516235351562,0.195313006639481
1/24/20 15:00,24/01/2020 00h,226.230824986642,9.11283722044986,16.0100036621094,508.418884277344,0.270262986421585
1/24/20 15:00,23/01/2020 12h,230.603602370887,9.83314036882877,16.82998046875,508.418884277344,0.0546879991889
1/24/20 15:00,23/01/2020 00h,228.861317444958,9.14974887767536,14.9398742675781,508.418884277344,0.0117180002853274
1/24/20 16:00,24/01/2020 00h,226.225936697254,8.9618854451167,15.9099365234375,396.664855957031,0.0769049972295761
1/24/20 16:00,23/01/2020 12h,228.993320207425,9.61257308009489,16.4400573730469,396.664855957031,0
1/24/20 16:00,23/01/2020 00h,229.421932443338,9.07295273720093,15.4599853515625,396.664855957031,0
1/24/20 17:00,24/01/2020 00h,228.181130699711,8.54701841129287,15.9001708984375,243.870056152344,0
1/24/20 17:00,23/01/2020 12h,227.61662006368,9.03105606445195,16.4298950195313,243.870056152344,0
1/24/20 17:00,23/01/2020 00h,227.446360545593,8.63194620257164,15.2300048828125,243.870056152344,0
1/24/20 18:00,24/01/2020 00h,229.476490462856,7.97241036813354,15.2899108886719,31.245023727417,0
1/24/20 18:00,23/01/2020 12h,224.952548704246,7.90986462487678,15.5500122070313,17.8414516448975,0
1/24/20 18:00,23/01/2020 00h,225.844698464043,7.87041105911548,14.4600158691406,17.8414516448975,0
1/24/20 19:00,24/01/2020 00h,225.534971530847,7.08913079505671,14.8001037597656,0,0.0502929985523224
1/24/20 19:00,23/01/2020 12h,222.662127278277,6.82933456172576,14.8901916503906,0,0
1/24/20 19:00,23/01/2020 00h,218.608708315443,6.74491154510359,14.1001525878906,0,0
1/24/20 20:00,24/01/2020 00h,223.773281957878,6.34983206941309,14.6201416015625,0,0
1/24/20 20:00,23/01/2020 12h,220.824718164695,5.88393771703267,14.3600402832031,0,0
1/24/20 20:00,23/01/2020 00h,216.185135123454,6.18822948455314,13.6302429199219,0,0
1/24/20 21:00,24/01/2020 00h,223.762647370871,6.2066056507661,14.4699340820313,0,0.215819999575615
1/24/20 21:00,23/01/2020 12h,222.381394308475,5.8738431193239,13.9299255371094,0,0
1/24/20 21:00,23/01/2020 00h,216.207066110034,5.83732666429724,13.2200561523438,0,0.0683590024709702
1/24/20 22:00,24/01/2020 00h,221.12651381833,6.02927717028567,14.2400756835938,0,0.559571027755737
1/24/20 22:00,23/01/2020 12h,225.427455904654,5.7809211533493,13.5599914550781,0,0.13867199420929
1/24/20 22:00,23/01/2020 00h,218.463460325489,5.77332163445573,13.0301452636719,0,0.244141012430191
1/24/20 23:00,24/01/2020 00h,210.042063243968,6.01984048975591,13.980126953125,0,0.488768994808197
1/24/20 23:00,23/01/2020 12h,219.552878031442,5.32052199290908,13.1399780273438,0,1.21289098262787
1/24/20 23:00,23/01/2020 00h,215.318079946335,5.57634375724406,12.9200378417969,0,0.0722649991512299
1/25/20 0:00,25/01/2020 00h,229.552484643353,7.85121574066449,13.6600280761719,0,0
1/25/20 0:00,24/01/2020 12h,211.583443522901,5.95125641085079,13.8901611328125,0,0.140625
1/25/20 0:00,24/01/2020 00h,207.50102174544,6.1273262448625,13.769921875,0,0.16211000084877
1/25/20 0:00,23/01/2020 12h,212.55898139638,5.0319724418257,13.0599609375,0,1.02831995487213
1/25/20 0:00,23/01/2020 00h,210.861123692942,5.73901017121561,12.7699829101563,0,0
1/25/20 1:00,25/01/2020 00h,224.94599962237,6.88886228715778,13.6999450683594,0,0.243590995669365
1/25/20 1:00,24/01/2020 12h,211.782316711971,6.17718385119382,13.7200256347656,0,0.38867199420929
1/25/20 1:00,24/01/2020 00h,208.659539735253,6.29948337716664,13.6201110839844,0,0.76074206829071
1/25/20 1:00,23/01/2020 12h,213.675270695832,5.6133793705655,13.1699768066406,0,1.44726598262787
1/25/20 2:00,25/01/2020 00h,219.10826636054,6.59101330469779,13.3400512695313,0,1.78985595703125
1/25/20 2:00,24/01/2020 12h,209.28534835463,6.15131406309055,13.2900939941406,0,0.917967975139618
1/25/20 2:00,24/01/2020 00h,210.070060029947,6.41229325656688,13.4699645996094,0,0.93945300579071
1/25/20 2:00,23/01/2020 12h,219.249291227492,5.87457047936934,13.3999572753906,0,1.83691394329071
1/25/20 3:00,25/01/2020 00h,221.022261356308,6.77669126193628,13.7401062011719,0,1.16565001010895
1/25/20 3:00,24/01/2020 12h,208.928292654638,6.04059776653272,13.0401245117188,0,3.68457102775574
1/25/20 3:00,24/01/2020 00h,210.74851454518,6.42228955803491,13.3098999023438,0,2.42285108566284
1/25/20 3:00,23/01/2020 12h,219.718214952638,6.14283856745886,13.5301452636719,0,1.72460901737213
1/25/20 4:00,25/01/2020 00h,217.598186944433,6.70155575226832,13.5100646972656,0,1.18737804889679
1/25/20 4:00,24/01/2020 12h,214.754437002254,6.62571577388385,13.0899597167969,0,2.71972608566284
1/25/20 4:00,24/01/2020 00h,210.429953877173,6.40851396356964,13.1700073242188,0,1.47851598262787
1/25/20 4:00,23/01/2020 12h,217.677067228728,6.32821331636978,13.5599609375,0,1.62695300579071
1/25/20 5:00,25/01/2020 00h,219.881171023592,7.02378255378621,13.1,0,1.74047803878784
1/25/20 5:00,24/01/2020 12h,215.348894007886,7.15034810619907,13.0299621582031,0,1.67285203933716
1/25/20 5:00,24/01/2020 00h,213.549072258485,6.62372946683499,12.8000122070313,0,0.5625
1/25/20 5:00,23/01/2020 12h,218.320094014194,6.62268311350632,13.4899841308594,0,1.98046910762787
1/25/20 6:00,25/01/2020 00h,222.018273268758,7.09129979855065,13.07998046875,0,1.85864305496216
1/25/20 6:00,24/01/2020 12h,217.89403131358,7.15155352237394,12.880029296875,0,1.24902296066284
1/25/20 6:00,24/01/2020 00h,217.572924014699,6.76986180806436,12.7100463867188,0,1.55761694908142
1/25/20 6:00,23/01/2020 12h,220.03644025582,6.70441379730833,13.3601623535156,0,2.51171898841858
1/25/20 7:00,25/01/2020 00h,216.687950246401,6.74288524484636,12.819970703125,0,0.342040985822678
1/25/20 7:00,24/01/2020 12h,217.937186382436,6.79063502115179,13.0199523925781,0,0.44336000084877
1/25/20 7:00,24/01/2020 00h,218.620087061041,6.90803444473056,12.8599182128906,0,2.9013671875
1/25/20 7:00,23/01/2020 12h,226.746477845235,7.05882547444461,13.3999267578125,0,3.19140601158142
1/25/20 8:00,25/01/2020 00h,214.687795939494,6.6212706023709,12.6499877929688,0,0.311767011880875
1/25/20 8:00,24/01/2020 12h,220.159060388812,6.26628594856052,13.1000305175781,0,1.13378894329071
1/25/20 8:00,24/01/2020 00h,216.146531832327,6.29285300385842,12.8300109863281,0,0.75
1/25/20 8:00,23/01/2020 12h,230.73778873911,7.03856466901522,13.5600830078125,0,1.75000011920929
1/25/20 9:00,25/01/2020 00h,215.37074506158,6.35889607550732,12.9499755859375,33.5043869018555,0.411621034145355
1/25/20 9:00,24/01/2020 12h,226.001571566975,5.89383546581764,13.3399597167969,33.5043869018555,1.35839796066284
1/25/20 9:00,24/01/2020 00h,214.282805519334,5.97049650855444,12.8001037597656,33.5043869018555,0.949219048023224
1/25/20 9:00,23/01/2020 12h,229.707496474549,6.69067164216678,13.6300903320313,33.5043869018555,0.437500029802322
1/25/20 10:00,25/01/2020 00h,215.949418861806,6.42626200379179,13.8799682617188,76.9183654785156,0
1/25/20 10:00,24/01/2020 12h,228.482759283182,5.82348321889278,13.8399291992188,76.9183654785156,0.545898079872131
1/25/20 10:00,24/01/2020 00h,215.054820543116,6.23421968549486,13.5998779296875,76.9183654785156,0.1015629991889
1/25/20 10:00,23/01/2020 12h,228.494187335055,6.770796593327,13.9601684570313,307.673461914062,0.59179699420929
1/25/20 11:00,25/01/2020 00h,224.449004506385,6.8708858498219,14.6498962402344,111.623596191406,0.74462902545929
1/25/20 11:00,24/01/2020 12h,234.400495884923,6.52169850143933,15.0100646972656,111.623596191406,1.15625
1/25/20 11:00,24/01/2020 00h,218.949536042973,6.90021229454415,14.87001953125,111.623596191406,0
1/25/20 11:00,23/01/2020 12h,233.945157732506,6.99567398840259,14.4201293945313,173.660415649414,1.58203101158142
1/25/20 12:00,25/01/2020 00h,231.944293391813,7.02983319375712,14.53994140625,135.255004882812,0.814453065395355
1/25/20 12:00,24/01/2020 12h,235.023388427009,6.53031841446616,14.5400939941406,135.255004882812,1.29394614696503
1/25/20 12:00,24/01/2020 00h,225.550695492483,7.31301530669184,15.3601318359375,135.255004882812,0
1/25/20 12:00,23/01/2020 12h,240.088370891694,6.74317154277527,14.0700317382813,264.133728027344,1.9375
1/25/20 13:00,25/01/2020 00h,235.747016600913,6.98973826819712,15.1500793457031,146.202133178711,0.678222000598907
1/25/20 13:00,24/01/2020 12h,236.453265888274,6.64656518286497,14.9499755859375,146.202133178711,0.484375
1/25/20 13:00,24/01/2020 00h,232.532697998783,7.48357487568027,15.4100891113281,146.202133178711,1.10156202316284
1/25/20 14:00,25/01/2020 00h,240.222259052534,6.70278066478479,15.7300659179688,143.718963623047,0.0893559977412224
1/25/20 14:00,24/01/2020 12h,232.31249186224,6.37044851059166,15.2299133300781,143.718963623047,0.131835997104645
1/25/20 14:00,24/01/2020 00h,232.768225209397,6.89111528634506,14.5599914550781,143.718963623047,0.339843988418579
1/25/20 15:00,25/01/2020 00h,241.457304158388,6.13716370197752,15.6199584960938,127.974685668945,0.0644529983401299
1/25/20 15:00,24/01/2020 12h,228.438050527661,6.02913734755192,15.2998901367188,127.974685668945,0.0234370008111
1/25/20 15:00,24/01/2020 00h,234.309689003658,7.06382927193664,15.5200134277344,127.974685668945,0.02734399959445
1/25/20 16:00,25/01/2020 00h,244.461623855973,5.29508153400201,15.5401245117188,100.042282104492,0.0307620000094175
1/25/20 16:00,24/01/2020 12h,226.133625464919,5.6422737811973,15.6098876953125,100.042282104492,0
1/25/20 16:00,24/01/2020 00h,236.385470847727,6.36549771786657,15.2397705078125,100.042282104492,0.03125
1/25/20 17:00,25/01/2020 00h,248.460840568962,4.43848714503513,15.2200561523438,61.825309753418,0.017578000202775
1/25/20 17:00,24/01/2020 12h,229.047922049647,4.80454827571585,15.0400329589844,83.6774368286133,0
1/25/20 17:00,24/01/2020 00h,247.86762436259,5.27148580027918,14.7799621582031,61.825309753418,0.332031011581421
1/25/20 18:00,25/01/2020 00h,253.124028314787,3.44699780887758,14.0899291992188,15.928165435791,0
1/25/20 18:00,24/01/2020 12h,233.799919678702,3.80561886232412,13.9700256347656,23.8858528137207,0
1/25/20 18:00,24/01/2020 00h,255.746005163666,4.04489916877724,13.9200073242188,19.3410377502441,0.0585940033197403
1/25/20 19:00,25/01/2020 00h,253.997724640625,2.38059418719776,12.9699951171875,0,0.0161140002310276
1/25/20 19:00,24/01/2020 12h,232.539452587563,2.76124251547926,12.9699951171875,0,0.0244139991700649
1/25/20 19:00,24/01/2020 00h,252.550882342589,3.15650136748608,13.1598754882813,0,0.013671999797225
1/25/20 20:00,25/01/2020 00h,231.0374280897,1.27363511394633,11.5800415039063,0,0.0146479997783899
1/25/20 20:00,24/01/2020 12h,228.936784841482,1.85146536070623,12.2000061035156,0,0.211914017796516
1/25/20 20:00,24/01/2020 00h,233.770380562466,2.44458657820411,12.4800964355469,0,0
1/25/20 21:00,25/01/2020 00h,183.200131027165,1.29165773626479,11.2399841308594,0,0
1/25/20 21:00,24/01/2020 12h,193.680871715377,1.24500516531169,11.5099731445313,0,0
1/25/20 21:00,24/01/2020 00h,209.706795425964,2.14173892550734,12.0600524902344,0,0
1/25/20 22:00,25/01/2020 00h,164.0305476718,1.45551814702443,10.57998046875,0,0.01171899959445
1/25/20 22:00,24/01/2020 12h,168.521353626502,1.32994739292446,10.9999938964844,0,0
1/25/20 22:00,24/01/2020 00h,194.399275533054,2.12816779872358,11.7499328613281,0,0
1/25/20 23:00,25/01/2020 00h,158.543320198332,1.53924168808242,10.3799377441406,0,0
1/25/20 23:00,24/01/2020 12h,161.855743192549,1.33206340686568,10.6199584960938,0,0
1/25/20 23:00,24/01/2020 00h,179.099873045079,2.08131417037524,11.4500671386719,0,0
1/26/20 0:00,26/01/2020 00h,162.034960559261,0.827566954471654,10.5799194335938,0,0
1/26/20 0:00,25/01/2020 12h,147.6,1.91,10.33,0,0.00341699999999978
1/26/20 0:00,25/01/2020 00h,152.401834752382,1.58259424374901,9.94997558593752,0,0
1/26/20 0:00,24/01/2020 12h,148.828657628084,1.4677871042677,10.2199645996094,0,0
1/26/20 0:00,24/01/2020 00h,163.559769814181,2.13744968659457,11.1201110839844,0,0
1/26/20 1:00,26/01/2020 00h,129.739069557742,1.51962569767673,10.2900939941406,0,0
1/26/20 1:00,25/01/2020 12h,138.24,1.77,10.01,0,0.000977000000000228
1/26/20 1:00,25/01/2020 00h,148.11856812906,1.63422610091999,9.49001464843752,0,0
1/26/20 1:00,24/01/2020 12h,139.704467244107,1.778025096844,9.81997070312502,0,0
1/26/20 2:00,26/01/2020 00h,122.130671061975,1.80647736328417,9.81984863281252,0,0
1/26/20 2:00,25/01/2020 12h,128.37,1.88,9.55,0,0
1/26/20 2:00,25/01/2020 00h,136.091824312789,2.10035251216434,9.21001586914065,0,0
1/26/20 2:00,24/01/2020 12h,137.331589201081,2.29696513298323,9.33986816406252,0,0
1/26/20 3:00,26/01/2020 00h,121.113118959898,1.85897308037636,9.41008911132815,0,0
1/26/20 3:00,25/01/2020 12h,123.61,2.06,9.21,0,0
1/26/20 3:00,25/01/2020 00h,130.902431667221,2.38179792678772,9.0200134277344,0,0
1/26/20 3:00,24/01/2020 12h,133.309401693915,2.49551288033882,8.97014770507815,0,0
1/26/20 4:00,26/01/2020 00h,119.92339089171,1.92448147859231,9.07003173828127,0,0
1/26/20 4:00,25/01/2020 12h,117.41,2.21,8.96,0,0
1/26/20 4:00,25/01/2020 00h,128.83313238167,2.42278361574798,8.92000732421877,0,0
1/26/20 4:00,24/01/2020 12h,125.936484500934,2.50610363728213,8.7100769042969,0,0
1/26/20 5:00,26/01/2020 00h,121.78024290346,1.93005792593036,8.7700134277344,0,0
1/26/20 5:00,25/01/2020 12h,113.82,2.16,8.71,0,0
1/26/20 5:00,25/01/2020 00h,126.401580568679,2.40820752298236,8.79000244140627,0,0
1/26/20 5:00,24/01/2020 12h,124.978247747103,2.51088106097445,8.56002197265627,0,0
1/26/20 6:00,26/01/2020 00h,123.282681709629,2.01152769426593,8.59002075195315,0,0
1/26/20 6:00,25/01/2020 12h,111.64,2.05,8.49,0,0
1/26/20 6:00,25/01/2020 00h,121.898721870975,2.22087755832346,8.53988037109377,0,0
1/26/20 6:00,24/01/2020 12h,122.494503053156,2.35360332257233,8.49004516601565,0,0
1/26/20 7:00,26/01/2020 00h,122.978285981153,1.90700906551933,8.3500915527344,0,0
1/26/20 7:00,25/01/2020 12h,110.23,1.9,8.28,0,0
1/26/20 7:00,25/01/2020 00h,117.236659006845,2.07419319633995,8.28011474609377,0,0
1/26/20 7:00,24/01/2020 12h,118.625255969628,2.12078113824423,8.42000732421877,0,0
1/26/20 8:00,26/01/2020 00h,118.540887445886,1.79695729823408,8.12005004882815,0,0
1/26/20 8:00,25/01/2020 12h,110.98,1.78,8.05,91.7119205291119,0
1/26/20 8:00,25/01/2020 00h,113.448124477306,1.94864964037152,8.00005493164065,0,0
1/26/20 8:00,24/01/2020 12h,116.515370658855,1.95276077442843,8.35006103515627,0,0
1/26/20 9:00,26/01/2020 00h,115.400786025784,1.87758339142848,10.03994140625,135.905624389648,0
1/26/20 9:00,25/01/2020 12h,109.76,1.76,9.87,262.668100750332,0
1/26/20 9:00,25/01/2020 00h,110.892728029234,1.81036946199804,9.7900329589844,132.024795532227,0
1/26/20 9:00,24/01/2020 12h,116.550960895602,1.81245049476861,10.1300903320313,135.213195800781,0
1/26/20 10:00,26/01/2020 00h,105.722950444027,1.59028618919219,12.7400146484375,309.9326171875,0
1/26/20 10:00,25/01/2020 12h,95.53,1.58,12.68,417.945720579129,0
1/26/20 10:00,25/01/2020 00h,106.128712801808,1.43173503385441,12.509912109375,306.011535644531,0
1/26/20 10:00,24/01/2020 12h,114.766529218257,1.34170152605562,12.7600036621094,309.9326171875,0
1/26/20 11:00,26/01/2020 00h,106.314781076855,2.15185685902645,15.6098876953125,449.115692138672,0
1/26/20 11:00,25/01/2020 12h,94.85,1.81,15.62,537.94702605359,0
1/26/20 11:00,25/01/2020 00h,95.4867365153108,1.2391771891195,15.2600036621094,449.115692138672,0
1/26/20 11:00,24/01/2020 12h,114.42998951443,1.02925245027358,15.4101196289063,449.115692138672,0
1/26/20 12:00,26/01/2020 00h,89.1231624482292,2.07181587603282,16.8398376464844,543.969787597656,0
1/26/20 12:00,25/01/2020 12h,73.55,1.99,16.83,606.413938321109,0
1/26/20 12:00,25/01/2020 00h,72.6170681041401,1.29194345662609,16.5599609375,543.969787597656,0
1/26/20 12:00,24/01/2020 12h,61.9439783908825,0.598178712878931,16.4399963378906,543.969787597656,0
1/26/20 13:00,26/01/2020 00h,67.0991751150676,1.84702997425847,17.610009765625,588.030700683594,0
1/26/20 13:00,25/01/2020 12h,56.55,1.98,17.52,613.360502349673,0
1/26/20 13:00,25/01/2020 00h,47.0995204740675,1.36658565415437,17.3000732421875,588.030700683594,0
1/26/20 14:00,26/01/2020 00h,44.4677036509537,1.89641843100373,18.0300231933594,578.295654296875,0
1/26/20 14:00,25/01/2020 12h,41.16,1.89,17.85,558.760002158883,0
1/26/20 14:00,25/01/2020 00h,29.1755480557168,1.56118427374249,17.5000549316406,578.295654296875,0
1/26/20 15:00,26/01/2020 00h,34.1097009046287,2.3876151623261,18.0499816894531,515.428283691406,0
1/26/20 15:00,25/01/2020 12h,24.95,2.02,17.92,449.330055261804,0
1/26/20 15:00,25/01/2020 00h,16.8948551084621,1.92696786027502,17.5300231933594,515.428283691406,0
1/26/20 16:00,26/01/2020 00h,33.9441650423176,2.83217063536804,17.5998779296875,403.712860107422,0
1/26/20 16:00,25/01/2020 12h,20.69,2.45,17.53,300.524924032239,0
1/26/20 16:00,25/01/2020 00h,10.3738641826916,2.44876878020639,17.1301208496094,403.712860107422,0
1/26/20 17:00,26/01/2020 00h,32.1968484705297,2.76729937353072,16.6499572753906,250.762512207031,0
1/26/20 17:00,25/01/2020 12h,15.72,2.77,16.49,131.443947784548,0
1/26/20 17:00,25/01/2020 00h,11.6299850374669,2.91085488698865,16.2499938964844,250.762512207031,0
1/26/20 18:00,26/01/2020 00h,28.1053220594074,2.61314265287289,14.7100769042969,67.0005493164062,0
1/26/20 18:00,25/01/2020 12h,9.17,3.05,14.56,0,0
1/26/20 18:00,25/01/2020 00h,19.329210018955,3.14897293733311,14.5799499511719,67.0005493164062,0
1/26/20 19:00,26/01/2020 00h,28.934878112678,2.72944811690636,13.03994140625,0,0
1/26/20 19:00,25/01/2020 12h,18.8,3.42,13.07,0,0
1/26/20 19:00,25/01/2020 00h,27.5077279654309,3.47773033736773,13.1600280761719,0,0
1/26/20 20:00,26/01/2020 00h,35.1144083232398,2.93433736465514,11.9600158691406,0,0
1/26/20 20:00,25/01/2020 12h,33.03,3.61,12.24,0,0
1/26/20 20:00,25/01/2020 00h,39.6809814590618,3.57058766845429,12.1999450683594,0,0
1/26/20 21:00,26/01/2020 00h,43.5525626939837,2.99853759268624,11.1900573730469,0,0
1/26/20 21:00,25/01/2020 12h,39.47,3.49,11.68,0,0
1/26/20 21:00,25/01/2020 00h,47.6876259697538,3.42660204414747,11.4702087402344,0,0
1/26/20 22:00,26/01/2020 00h,49.8892713926908,3.35378836717619,10.7498718261719,0,0
1/26/20 22:00,25/01/2020 12h,50.65,3.41,11.19,0,0
1/26/20 22:00,25/01/2020 00h,53.8544768281026,3.43266749323163,10.8098083496094,0,0
1/26/20 23:00,26/01/2020 00h,62.1455514642857,3.56022220375363,10.3799072265625,0,0
1/26/20 23:00,25/01/2020 12h,63.5,3.29,10.68,0,0.000487999999999822
1/26/20 23:00,25/01/2020 00h,64.5385721347132,3.75192959575238,10.2899108886719,0,0
1/27/20 0:00,27/01/2020 00h,71.4004041273921,3.9242773149386,11.0500122070313,0,0
1/27/20 0:00,26/01/2020 12h,73.6534516628713,3.33648950959297,10.3397155761719,0,0
1/27/20 0:00,26/01/2020 00h,74.152500363276,3.59830014132728,9.82000122070315,0,0
1/27/20 0:00,25/01/2020 12h,75.54,3.02,10.07,0,0
1/27/20 0:00,25/01/2020 00h,71.3234574433814,3.70629943258886,9.78008422851565,0,0
1/27/20 1:00,27/01/2020 00h,77.6847567020161,2.5713750629692,9.95009765625002,0,0
1/27/20 1:00,26/01/2020 12h,75.4670955241068,3.09470049620791,9.7799011230469,0,0
1/27/20 1:00,26/01/2020 00h,78.2792933042504,3.27903628682167,9.2601257324219,0,0
1/27/20 1:00,25/01/2020 12h,81.15,3.08,9.58,0,0
1/27/20 2:00,27/01/2020 00h,76.560460506706,2.43436208285136,9.4001403808594,0,0
1/27/20 2:00,26/01/2020 12h,73.4044426907235,2.58454198816929,9.05996093750002,0,0
1/27/20 2:00,26/01/2020 00h,77.6878168961605,2.85326267418113,8.72991333007815,0,0
1/27/20 2:00,25/01/2020 12h,80.66,2.76,9.16,0,0.000977000000000228
1/27/20 3:00,27/01/2020 00h,72.0925699383235,2.42785822334523,9.10000000000002,0,0
1/27/20 3:00,26/01/2020 12h,73.0434947276208,2.30678987407038,8.46987304687502,0,0
1/27/20 3:00,26/01/2020 00h,76.3587675281617,2.41461505672044,8.02999267578127,0,0
1/27/20 3:00,25/01/2020 12h,70.47,1.88,8.37,0,0
1/27/20 4:00,27/01/2020 00h,76.1710202348623,2.2097924022648,8.63015136718752,0,0
1/27/20 4:00,26/01/2020 12h,77.8901130328356,2.09508115103839,7.92012939453127,0,0
1/27/20 4:00,26/01/2020 00h,79.7516644187763,2.19033091593993,7.45992431640627,0,0
1/27/20 4:00,25/01/2020 12h,79.6,1.73,7.82,0,0.000976000000000088
1/27/20 5:00,27/01/2020 00h,78.85031166282,2.06869676078196,8.1900573730469,0,0
1/27/20 5:00,26/01/2020 12h,80.1041778881051,2.06597334844748,7.49004516601565,0,0
1/27/20 5:00,26/01/2020 00h,83.666007462605,2.18265261734578,7.06002197265627,0,0
1/27/20 5:00,25/01/2020 12h,82.71,1.72,7.41,0,0
1/27/20 6:00,27/01/2020 00h,75.1479625537237,2.1319544771254,7.9100280761719,0,0
1/27/20 6:00,26/01/2020 12h,80.5487548106488,2.19239956044442,7.10991821289065,0,0
